conversation_id,created_at,edit_controls,edit_history_tweet_ids,entities,id,lang,media,public_metrics,reply_settings,text,user,referenced_tweets,in_reply_to_user_id,context_annotations,place,text_raw,text_translated,softmax,predicted_label,tokens,locations,swedish_locations
1429116381681922048,2021-08-21T16:23:21.000Z,"{'editable_until': '2021-08-21 16:53:21+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429116925494403077'],,1429116925494403077,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,covid floods disaster start finish joking aside like store resident högdalen,"{'created_at': '2015-05-21T12:47:48.000Z', 'description': 'ex Tryhard Hearthstone player. Now working as Head of Operations @ZnipeTV.  https://t.co/a8RtYPbUBU\n\nBoard member - Svenska E-sportförbundet', 'entities': {'description': {'mentions': [{'end': 73, 'start': 65, 'username': 'ZnipeTV'}], 'urls': [{'display_url': 'Twitch.tv/donknugen', 'end': 99, 'expanded_url': 'http://Twitch.tv/donknugen', 'start': 76, 'url': 'https://t.co/a8RtYPbUBU'}]}}, 'id': '3292935581', 'location': 'Stockholm, Sverige', 'name': 'Ole Jansson', 'profile_image_url': 'https://pbs.twimg.com/profile_images/601370385414623232/1h433UjX_normal.jpg', 'protected': False, 'username': 'KnugenHS', 'verified': False}","[{'id': '1429116381681922048', 'type': 'replied_to'}]",3292935581.0,"[{'domain': {'description': ""Ongoing News Stories like 'Brexit'"", 'id': '123', 'name': 'Ongoing News Story'}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'description': 'A taxonomy of user interests. ', 'id': '131', 'name': 'Unified Twitter Taxonomy'}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",,Med både covid och översvämningar har det varit katastrof från början till slut 2021. Skämt åsido gillar jag butiken skarpt som boende i Högdalen.,"With both covid and floods, it has been a disaster from start to finish in 2021. Joking aside, I really like the store as a resident of Högdalen.",0.9319608,1,"[{'entity': 'LOC', 'score': 0.99828833, 'index': 29, 'word': 'Högdalen', 'start': 137, 'end': 145}]","{'Högdalen': {'ner_score': 0.99828833, 'swedish_loc_info': {'place_id': 18252564, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2069718820, 'boundingbox': ['59.2587643', '59.2687643', '18.0380573', '18.0480573'], 'lat': '59.2637643', 'lon': '18.0430573', 'display_name': 'Högdalen, Sjösavägen, Högdalen, Enskede-Årsta-Vantörs stadsdelsområde, Stockholms kommun, Stockholm County, 124 36, Sweden', 'class': 'railway', 'type': 'station', 'importance': 0.4788043506708112, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/transport_train_station2.p.20.png', 'extratags': {'network': 'SL', 'station': 'subway', 'wikidata': 'Q1643503', 'wikipedia': 'sv:Högdalen (tunnelbanestation)', 'sl_stop_id': '9162', 'wheelchair': 'yes', 'railway:ref': 'Höd', 'public_transport': 'station'}}}}","{'Högdalen': {'ner_score': 0.99828833, 'swedish_loc_info': {'place_id': 18252564, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2069718820, 'boundingbox': ['59.2587643', '59.2687643', '18.0380573', '18.0480573'], 'lat': '59.2637643', 'lon': '18.0430573', 'display_name': 'Högdalen, Sjösavägen, Högdalen, Enskede-Årsta-Vantörs stadsdelsområde, Stockholms kommun, Stockholm County, 124 36, Sweden', 'class': 'railway', 'type': 'station', 'importance': 0.4788043506708112, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/transport_train_station2.p.20.png', 'extratags': {'network': 'SL', 'station': 'subway', 'wikidata': 'Q1643503', 'wikipedia': 'sv:Högdalen (tunnelbanestation)', 'sl_stop_id': '9162', 'wheelchair': 'yes', 'railway:ref': 'Höd', 'public_transport': 'station'}}}}"
1429120090138718211,2021-08-21T16:35:55.000Z,"{'editable_until': '2021-08-21 17:05:55+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429120090138718211'],"{'hashtags': [{'end': 118, 'start': 114, 'tag': 'END'}], 'mentions': [{'end': 112, 'id': '10228272', 'start': 104, 'username': 'YouTube'}], 'urls': [{'display_url': 'youtu.be/LvPRQ_O3DZE', 'end': 99, 'expanded_url': 'https://youtu.be/LvPRQ_O3DZE', 'start': 76, 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=LvPRQ_O3DZE&feature=youtu.be', 'url': 'https://t.co/Ut4DW5krXK'}]}",1429120090138718211,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,city sinking abnormal flooding saudi arabia hits al hada mecca,"{'created_at': '2012-10-22T21:15:33.000Z', 'description': '#HUMANS DEATH IS SATANS AND EGO STRUCTURES SOURCE DEATH TIMES HIDDEN CODES PROJECTIONS \nDEATH REVEALS THE HIDDEN\nPERFEKT EXISTENCE LIFE PROJECTIONS #END', 'entities': {'description': {'hashtags': [{'end': 7, 'start': 0, 'tag': 'HUMANS'}, {'end': 152, 'start': 148, 'tag': 'END'}]}, 'url': {'urls': [{'display_url': 'barbara.n.nu', 'end': 23, 'expanded_url': 'http://www.barbara.n.nu', 'start': 0, 'url': 'https://t.co/lK96ieQWZO'}]}}, 'id': '898442239', 'location': 'Stockholm', 'name': 'Barbara Santana', 'profile_image_url': 'https://pbs.twimg.com/profile_images/864428979830218753/mvP6LSrv_normal.jpg', 'protected': False, 'url': 'https://t.co/lK96ieQWZO', 'username': 'Barbara96913515', 'verified': False}",,,,,"Staden sjunker! Onormal översvämning i Saudiarabien drabbade Al Hada, Mecka https://t.co/Ut4DW5krXK via @YouTube  #END","The city is sinking! Abnormal flooding in Saudi Arabia hits Al Hada, Mecca https://t.co/Ut4DW5krXK via @YouTube #END",0.9432855,1,"[{'entity': 'LOC', 'score': 0.99947625, 'index': 10, 'word': 'Saudiarabien', 'start': 39, 'end': 51}, {'entity': 'LOC', 'score': 0.99215394, 'index': 12, 'word': 'Al', 'start': 61, 'end': 63}, {'entity': 'LOC', 'score': 0.8229461, 'index': 13, 'word': 'Hada', 'start': 64, 'end': 67}, {'entity': 'LOC', 'score': 0.9992188, 'index': 16, 'word': 'Mecka', 'start': 70, 'end': 72}]","{'Saudiarabien': {'ner_score': 0.99947625, 'swedish_loc_info': {}}, 'Al': {'ner_score': 0.99215394, 'swedish_loc_info': {'place_id': 74573979, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7056698200, 'boundingbox': ['57.7770781', '57.8170781', '15.7731362', '15.8131362'], 'lat': '57.7970781', 'lon': '15.7931362', 'display_name': 'Ål, Vimmerby kommun, Kalmar County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.35, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'Hada': {'ner_score': 0.8229461, 'swedish_loc_info': {}}, 'Mecka': {'ner_score': 0.9992188, 'swedish_loc_info': {}}}","{'Saudiarabien': {'ner_score': 0.99947625, 'swedish_loc_info': {}}, 'Al': {'ner_score': 0.99215394, 'swedish_loc_info': {'place_id': 74573979, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7056698200, 'boundingbox': ['57.7770781', '57.8170781', '15.7731362', '15.8131362'], 'lat': '57.7970781', 'lon': '15.7931362', 'display_name': 'Ål, Vimmerby kommun, Kalmar County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.35, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'Hada': {'ner_score': 0.8229461, 'swedish_loc_info': {}}, 'Mecka': {'ner_score': 0.9992188, 'swedish_loc_info': {}}}"
1429132245743329281,2021-08-21T17:24:14.000Z,"{'editable_until': '2021-08-21 17:54:14+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429132245743329281'],,1429132245743329281,sv,,"{'impression_count': 0, 'like_count': 124, 'quote_count': 0, 'reply_count': 7, 'retweet_count': 25}",everyone,single day tv feeds information floods heat waves common future announced absolute truth despite fact statistics support claim ipcc says true tv,"{'created_at': '2015-06-03T06:22:13.000Z', 'description': '”Padeltrader”, adidas-nörd, sanningssökare och gnagare. Har svårt för propaganda och trams. Noll PK.', 'id': '3306750075', 'name': 'Adam A Montille', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1542627455114018818/1XOUh8_X_normal.jpg', 'protected': False, 'username': 'AMontille', 'verified': False}",,,,,Varenda dag matar TV4 oss med information om att översvämningar och värmeböljor kommer att bli vanligare i framtiden. Man meddelar det som en absolut sanning. Detta trots att det inte finns någon statistik som stödjer påståendet. Inte ens IPCC säger att det blir sanning. Why TV4?,"Every single day, TV4 feeds us with information that floods and heat waves will become more common in the future. It is announced as an absolute truth. This despite the fact that there are no statistics to support the claim. Not even the IPCC says it will be true. Why TV4?",0.9437479,1,"[{'entity': 'ORG', 'score': 0.9986412, 'index': 5, 'word': 'TV4', 'start': 18, 'end': 20}, {'entity': 'TME', 'score': 0.9997173, 'index': 21, 'word': 'i', 'start': 105, 'end': 106}, {'entity': 'TME', 'score': 0.99972457, 'index': 22, 'word': 'framtiden', 'start': 107, 'end': 116}, {'entity': 'ORG', 'score': 0.9982497, 'index': 46, 'word': 'IPCC', 'start': 239, 'end': 241}, {'entity': 'ORG', 'score': 0.97826844, 'index': 56, 'word': 'TV4', 'start': 276, 'end': 278}]",{},{}
1429128847434342412,2021-08-21T18:59:05.000Z,"{'editable_until': '2021-08-21 19:29:05+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429156118903803907'],"{'mentions': [{'end': 14, 'id': '1598319722545790984', 'start': 0, 'username': 'KarlssonLaura'}]}",1429156118903803907,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",everyone,hahaha briefly thought earlier week north avoid flooding,"{'created_at': '2012-01-31T16:52:12.000Z', 'description': 'Försöker salta i livets utförsbacke.', 'id': '479670369', 'name': 'Savvy test-taker', 'pinned_tweet_id': '1319401290561105921', 'profile_image_url': 'https://pbs.twimg.com/profile_images/378800000100876160/03d55788680bb96ca9ed0cb8db56ffdf_normal.jpeg', 'protected': False, 'username': 'Malinpeterssson', 'verified': False}","[{'id': '1429128847434342412', 'type': 'replied_to'}]",62940184.0,,,@karlssonlaura Hahaha tänkte för en kort stund tidigare i veckan att jag kanske skulle flytta norrut för att undvika översvämningar,@karlssonlaura Hahaha briefly thought earlier this week that I might move north to avoid flooding,0.9456602,1,"[{'entity': 'TME', 'score': 0.95982057, 'index': 4, 'word': 'för', 'start': 16, 'end': 19}, {'entity': 'TME', 'score': 0.99903214, 'index': 5, 'word': 'en', 'start': 20, 'end': 22}, {'entity': 'TME', 'score': 0.9995053, 'index': 6, 'word': 'kort', 'start': 23, 'end': 27}, {'entity': 'TME', 'score': 0.9991559, 'index': 7, 'word': 'stund', 'start': 28, 'end': 33}, {'entity': 'TME', 'score': 0.7951372, 'index': 8, 'word': 'tidigare', 'start': 34, 'end': 42}, {'entity': 'TME', 'score': 0.9993986, 'index': 9, 'word': 'i', 'start': 43, 'end': 44}, {'entity': 'TME', 'score': 0.99942076, 'index': 10, 'word': 'veckan', 'start': 45, 'end': 51}]",{},{}
1429167508943261697,2021-08-21T19:44:21.000Z,"{'editable_until': '2021-08-21 20:14:21+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429167508943261697'],"{'hashtags': [{'end': 117, 'start': 113, 'tag': 'END'}], 'mentions': [{'end': 112, 'id': '10228272', 'start': 104, 'username': 'YouTube'}], 'urls': [{'display_url': 'youtu.be/AteZ5edwuS8', 'end': 99, 'expanded_url': 'https://youtu.be/AteZ5edwuS8', 'start': 76, 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=AteZ5edwuS8&feature=youtu.be', 'url': 'https://t.co/v0yDm9HeFo'}]}",1429167508943261697,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,nature raging europe terrible storm flood salou catalonia,"{'created_at': '2012-10-22T21:15:33.000Z', 'description': '#HUMANS DEATH IS SATANS AND EGO STRUCTURES SOURCE DEATH TIMES HIDDEN CODES PROJECTIONS \nDEATH REVEALS THE HIDDEN\nPERFEKT EXISTENCE LIFE PROJECTIONS #END', 'entities': {'description': {'hashtags': [{'end': 7, 'start': 0, 'tag': 'HUMANS'}, {'end': 152, 'start': 148, 'tag': 'END'}]}, 'url': {'urls': [{'display_url': 'barbara.n.nu', 'end': 23, 'expanded_url': 'http://www.barbara.n.nu', 'start': 0, 'url': 'https://t.co/lK96ieQWZO'}]}}, 'id': '898442239', 'location': 'Stockholm', 'name': 'Barbara Santana', 'profile_image_url': 'https://pbs.twimg.com/profile_images/864428979830218753/mvP6LSrv_normal.jpg', 'protected': False, 'url': 'https://t.co/lK96ieQWZO', 'username': 'Barbara96913515', 'verified': False}",,,,,"Naturen rasar i Europa! Hemsk storm och översvämning Salou, Katalonien, ... https://t.co/v0yDm9HeFo via @YouTube #END","Nature is raging in Europe! Terrible storm and flood Salou, Catalonia, ... https://t.co/v0yDm9HeFo via @YouTube #END",0.9426864,1,"[{'entity': 'LOC', 'score': 0.9995664, 'index': 4, 'word': 'Europa', 'start': 16, 'end': 22}, {'entity': 'LOC', 'score': 0.92166597, 'index': 12, 'word': 'Salou', 'start': 53, 'end': 57}, {'entity': 'LOC', 'score': 0.99952114, 'index': 15, 'word': 'Katalonien', 'start': 60, 'end': 70}]","{'Europa': {'ner_score': 0.9995664, 'swedish_loc_info': {'place_id': 21600362, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2408833759, 'boundingbox': ['59.3154265', '59.3354265', '18.0630097', '18.0830097'], 'lat': '59.3254265', 'lon': '18.0730097', 'display_name': 'Europa, Gamla stan, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholm County, 111 31, Sweden', 'class': 'place', 'type': 'city_block', 'importance': 0.23500000000000001, 'extratags': {'tillaeus_1733_ref': '45'}}}, 'Salou': {'ner_score': 0.92166597, 'swedish_loc_info': {}}, 'Katalonien': {'ner_score': 0.99952114, 'swedish_loc_info': {}}}","{'Europa': {'ner_score': 0.9995664, 'swedish_loc_info': {'place_id': 21600362, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2408833759, 'boundingbox': ['59.3154265', '59.3354265', '18.0630097', '18.0830097'], 'lat': '59.3254265', 'lon': '18.0730097', 'display_name': 'Europa, Gamla stan, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholm County, 111 31, Sweden', 'class': 'place', 'type': 'city_block', 'importance': 0.23500000000000001, 'extratags': {'tillaeus_1733_ref': '45'}}}, 'Salou': {'ner_score': 0.92166597, 'swedish_loc_info': {}}, 'Katalonien': {'ner_score': 0.99952114, 'swedish_loc_info': {}}}"
1429167241262780419,2021-08-21T20:13:43.000Z,"{'editable_until': '2021-08-21 20:43:43+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429174900321816589'],"{'mentions': [{'end': 12, 'id': '1359912389978828813', 'start': 0, 'username': 'FrlSmultron'}]}",1429174900321816589,sv,,"{'impression_count': 0, 'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",everyone,flood oder ist das nur ein fluss,"{'created_at': '2016-05-18T18:36:09.000Z', 'description': 'Kindertrampolin, Doctor Who, #SchleFaZ, Irrsinn\npostet Fotos von Essen, manchmal', 'entities': {'description': {'hashtags': [{'end': 38, 'start': 29, 'tag': 'SchleFaZ'}]}}, 'id': '733003255043756032', 'location': 'Nicht in Kiel', 'name': 'ButterBuddy @ButterBuddy@norden.social', 'pinned_tweet_id': '1316799012897353728', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1500758971447185411/IQWFk7-J_normal.jpg', 'protected': False, 'username': 'McBarren', 'verified': False}","[{'id': '1429167241262780419', 'type': 'replied_to'}]",1.3599123899788288e+18,,,@FrlSmultron Översvämning oder ist das nur ein Fluss,@FrlSmultron Flood oder ist das nur ein Fluss,0.9335817,1,"[{'entity': 'PER', 'score': 0.5092005, 'index': 12, 'word': 'Fluss', 'start': 36, 'end': 38}]",{},{}
1429175119402962957,2021-08-21T20:14:35.000Z,"{'editable_until': '2021-08-21 20:44:35+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429175119402962957'],"{'hashtags': [{'end': 117, 'start': 113, 'tag': 'END'}], 'mentions': [{'end': 112, 'id': '10228272', 'start': 104, 'username': 'YouTube'}], 'urls': [{'display_url': 'youtu.be/tmrBBXhdAhU', 'end': 99, 'expanded_url': 'https://youtu.be/tmrBBXhdAhU', 'start': 76, 'url': 'https://t.co/hCEXCGnCcL'}]}",1429175119402962957,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,flash flood takes people away streets turn rivers in…,"{'created_at': '2012-10-22T21:15:33.000Z', 'description': '#HUMANS DEATH IS SATANS AND EGO STRUCTURES SOURCE DEATH TIMES HIDDEN CODES PROJECTIONS \nDEATH REVEALS THE HIDDEN\nPERFEKT EXISTENCE LIFE PROJECTIONS #END', 'entities': {'description': {'hashtags': [{'end': 7, 'start': 0, 'tag': 'HUMANS'}, {'end': 152, 'start': 148, 'tag': 'END'}]}, 'url': {'urls': [{'display_url': 'barbara.n.nu', 'end': 23, 'expanded_url': 'http://www.barbara.n.nu', 'start': 0, 'url': 'https://t.co/lK96ieQWZO'}]}}, 'id': '898442239', 'location': 'Stockholm', 'name': 'Barbara Santana', 'profile_image_url': 'https://pbs.twimg.com/profile_images/864428979830218753/mvP6LSrv_normal.jpg', 'protected': False, 'url': 'https://t.co/lK96ieQWZO', 'username': 'Barbara96913515', 'verified': False}",,,,,En snabb översvämning tar bort människor! Gator förvandlas till floder i... https://t.co/hCEXCGnCcL via @YouTube #END,A flash flood takes people away! Streets turn into rivers in… https://t.co/hCEXCGnCcL via @YouTube #END,0.9375205,1,[],{},{}
1429132736267227140,2021-08-21T20:58:57.000Z,"{'editable_until': '2021-08-21 21:28:57+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429186283251896320'],"{'mentions': [{'end': 10, 'id': '900462744142581762', 'start': 0, 'username': 'godverkan'}]}",1429186283251896320,sv,,"{'impression_count': 0, 'like_count': 2, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,havent heard expression worst thought worst worse think hurricane war flood pestilence,"{'created_at': '2009-06-24T17:33:35.000Z', 'description': 'Gräv-Josse, grävande frilansreporter med flera jobb. Kalla Fakta, Podme Utanför murarna och Göteborgs hamn :) Samt med skor för https://t.co/HmGs8BbxGJ', 'entities': {'description': {'urls': [{'display_url': 'artofx.se', 'end': 151, 'expanded_url': 'http://artofx.se', 'start': 128, 'url': 'https://t.co/HmGs8BbxGJ'}]}, 'url': {'urls': [{'display_url': 'freje.se', 'end': 23, 'expanded_url': 'https://freje.se', 'start': 0, 'url': 'https://t.co/Cadr79thlq'}]}}, 'id': '50372818', 'location': 'The world', 'name': 'Josephine Freje', 'pinned_tweet_id': '1619916660584112128', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1199139293475868679/Xmoqazh0_normal.jpg', 'protected': False, 'url': 'https://t.co/Cadr79thlq', 'username': 'FrejeFrilans', 'verified': False}","[{'id': '1429161472710619148', 'type': 'replied_to'}]",9.004627441425818e+17,"[{'domain': {'description': 'Top level entities that describe a Brands industry', 'id': '45', 'name': 'Brand Vertical'}, 'entity': {'id': '781974596161376261', 'name': 'Dining'}}, {'domain': {'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain', 'id': '30', 'name': 'Entities [Entity Service]'}, 'entity': {'id': '781974597105164288', 'name': 'Casual - Dining'}}, {'domain': {'description': 'Brands and Companies', 'id': '47', 'name': 'Brand'}, 'entity': {'id': '10026508106', 'name': 'IHOP'}}, {'domain': {'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain', 'id': '30', 'name': 'Entities [Entity Service]'}, 'entity': {'description': 'Food', 'id': '825047692124442624', 'name': 'Food'}}, {'domain': {'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations', 'id': '66', 'name': 'Interests and Hobbies Category'}, 'entity': {'description': 'Cuisines', 'id': '860133563332648963', 'name': 'Cuisines'}}, {'domain': {'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain', 'id': '30', 'name': 'Entities [Entity Service]'}, 'entity': {'description': 'American Cuisine', 'id': '860133974043049985', 'name': 'American cuisine'}}, {'domain': {'description': 'A taxonomy of user interests. ', 'id': '131', 'name': 'Unified Twitter Taxonomy'}, 'entity': {'id': '10026508106', 'name': 'IHOP'}}]",,"@godverkan ? Du har inte hört uttrycket förut? Allt kan vara det värsta, om du trodde det var det värsta kan något vara värre. Jag tänker orkan ihop med krig och översvämning och pest.","@godverkan? You haven't heard the expression before? Everything can be the worst, if you thought it was the worst, something can be worse. I think of hurricane with war and flood and pestilence.",0.9298941,1,[],{},{}
1429187212382547971,2021-08-21T21:02:39.000Z,"{'editable_until': '2021-08-21 21:32:39+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429187212382547971'],"{'urls': [{'display_url': 'pic.twitter.com/rEHlFOhE1M', 'end': 222, 'expanded_url': 'https://twitter.com/proselva/status/1429187212382547971/photo/1', 'media_key': '3_1429186984547962881', 'start': 199, 'url': 'https://t.co/rEHlFOhE1M'}]}",1429187212382547971,sv,"{'3_1429186984547962881': {'media_key': '3_1429186984547962881', 'type': 'photo'}}","{'impression_count': 0, 'like_count': 5, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 1}",everyone,drain houses avoid flooding better stop asphalting nature clear cutting strange dares draw conclusion look calytes forest landscape,"{'created_at': '2019-10-17T08:41:49.000Z', 'description': 'Jägmästare, naturmänniska, fotograf. Skogsforskare med internationell in- och utblick. Organisationskonsult. Vill reformera en del av dagens svenska skogsbruk', 'id': '1184751254544814082', 'location': 'Ödeshög, Sverige', 'name': 'proselva/peter lindgren', 'pinned_tweet_id': '1272421255711424512', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1198917075873480704/qR6_knjk_normal.jpg', 'protected': False, 'username': 'proselva', 'verified': False}",,,,,Man måste dränera runt husen för att slippa översvämningar eller bättre SLUTA asfaltera natur och kalavverka. Konstigt att ingen vågar dra den slutsatsen. Titta på mängden kalytor i skogslandskapet. https://t.co/rEHlFOhE1M,You have to drain around the houses to avoid flooding or better STOP asphalting nature and clear cutting. Strange that no one dares to draw that conclusion. Look at the amount of calytes in the forest landscape. https://t.co/rEHlFOhE1M,0.9390093,1,[],{},{}
1429190951470342146,2021-08-21T21:39:46.000Z,"{'editable_until': '2021-08-21 22:09:46+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1429196554699694085'],,1429196554699694085,sv,,"{'impression_count': 0, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,guessing greens sympathizers chosen floods eventually realize spd correct option,"{'created_at': '2020-08-06T12:57:50.000Z', 'description': '', 'id': '1291357785825959937', 'name': 'Cbrl S', 'pinned_tweet_id': '1546635206001582086', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1562491351928901632/aldMMCSb_normal.jpg', 'protected': False, 'username': 'Pyongyangster', 'verified': False}","[{'id': '1429190951470342146', 'type': 'replied_to'}]",9.66408640939864e+17,"[{'domain': {'description': 'Television shows from around the world', 'id': '3', 'name': 'TV Shows'}, 'entity': {'description': 'Golfing action from the PGA Tour.', 'id': '10000280885', 'name': 'PGA Tour Golf'}}, {'domain': {'description': 'Television shows from around the world', 'id': '3', 'name': 'TV Shows'}, 'entity': {'description': 'Golfing action from the PGA Tour.', 'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf'}}, {'domain': {'description': 'Television show episodes', 'id': '4', 'name': 'TV Episodes'}, 'entity': {'description': 'The third round of The Northern Trust gets underway at Liberty National Golf Club. Liberty National has hosted this event three times previously, with Patrick Reed winning in 2019. Adam Scott won this tournament, then known as The Barclays, in 2013.', 'id': '1424314919072145411', 'name': 'The Northern Trust, Third Round'}}, {'domain': {'description': 'Television show episodes', 'id': '4', 'name': 'TV Episodes'}, 'entity': {'description': 'The third round of The Northern Trust gets underway at Liberty National Golf Club. Liberty National has hosted this event three times previously, with Patrick Reed winning in 2019. Adam Scott won this tournament, then known as The Barclays, in 2013.', 'id': '1424321062532050947', 'name': 'The Northern Trust, Third Round'}}, {'domain': {'description': 'Real world events. ', 'id': '29', 'name': 'Events [Entity Service]'}, 'entity': {'description': 'The third round of The Northern Trust gets underway at Liberty National Golf Club. Liberty National has hosted this event three times previously, with Patrick Reed winning in 2019. Adam Scott won this tournament, then known as The Barclays, in 2013.', 'id': '1424314919072145411', 'name': 'The Northern Trust, Third Round'}}, {'domain': {'description': 'Real world events. ', 'id': '29', 'name': 'Events [Entity Service]'}, 'entity': {'description': 'The third round of The Northern Trust gets underway at Liberty National Golf Club. Liberty National has hosted this event three times previously, with Patrick Reed winning in 2019. Adam Scott won this tournament, then known as The Barclays, in 2013.', 'id': '1424321062532050947', 'name': 'The Northern Trust, Third Round'}}]",,@alibinisse Gissar att många av de grönas sympatisörer har valt dem pga diverse översvämningar. Men så småningom bör de inse att SPD är det korrekta alternativet.,@alibinisse Guessing that many of the Greens' sympathizers have chosen them because of various floods. But eventually they should realize that SPD is the correct option.,0.93093294,1,"[{'entity': 'TME', 'score': 0.9997217, 'index': 18, 'word': 'så', 'start': 90, 'end': 92}, {'entity': 'TME', 'score': 0.9997204, 'index': 19, 'word': 'småningom', 'start': 93, 'end': 102}, {'entity': 'ORG', 'score': 0.99924797, 'index': 24, 'word': 'SPD', 'start': 119, 'end': 122}]",{},{}
